-0.24,0.20,10.02,0.02,0.00,-0.01,28.83
-0.26,0.19,10.02,0.02,0.00,-0.01,28.83
-0.23,0.19,10.02,0.02,0.00,-0.01,28.83
-0.25,0.18,10.01,0.02,0.00,-0.01,28.84
-0.26,0.19,10.01,0.02,0.00,-0.01,28.84
-0.25,0.19,10.01,0.02,0.00,-0.01,28.83
-0.25,0.19,10.02,0.02,0.00,-0.01,28.83
-0.25,0.18,10.02,0.02,-0.00,-0.01,28.84
-0.25,0.19,10.01,0.02,0.00,-0.01,28.84
-0.25,0.18,10.01,0.02,-0.00,-0.01,28.86
-0.26,0.18,10.04,0.02,0.00,-0.01,28.85
-0.25,0.18,10.01,0.02,0.00,-0.01,28.85
-0.25,0.20,10.01,0.02,0.00,-0.01,28.85
-0.25,0.19,10.02,0.02,0.00,-0.01,28.86
-0.26,0.18,10.02,0.02,0.00,-0.01,28.87
-0.25,0.19,10.02,0.02,-0.00,-0.01,28.85
-0.25,0.18,10.02,0.02,0.00,-0.01,28.87
-0.25,0.19,10.02,0.02,0.00,-0.01,28.87
-0.25,0.18,10.00,0.02,-0.00,-0.01,28.87
-0.25,0.19,10.01,0.02,0.00,-0.01,28.87
-0.25,0.19,10.02,0.02,0.00,-0.01,28.87
-0.25,0.17,10.01,0.02,-0.00,-0.01,28.88
-0.25,0.20,10.01,0.02,0.00,-0.01,28.89
-0.25,0.19,10.00,0.02,-0.00,-0.01,28.89
-0.25,0.17,10.02,0.02,0.00,-0.01,28.89
-0.25,0.19,10.01,0.02,0.00,-0.01,28.88
-0.25,0.19,10.02,0.02,0.00,-0.01,28.89
-0.26,0.19,10.01,0.02,0.00,-0.01,28.88
-0.25,0.19,10.01,0.02,0.00,-0.01,28.88
-0.25,0.19,10.01,0.02,0.00,-0.01,28.89
-0.25,0.20,10.01,0.02,-0.00,-0.01,28.90
-0.25,0.19,10.00,0.02,-0.00,-0.01,28.90
-0.25,0.19,10.01,0.02,0.00,-0.01,28.90
-0.25,0.19,10.00,0.02,0.00,-0.01,28.91
-0.26,0.19,10.03,0.02,0.00,-0.01,28.91
-0.26,0.19,10.01,0.02,0.00,-0.01,28.90
-0.25,0.18,10.02,0.02,0.00,-0.01,28.90
-0.25,0.19,10.01,0.02,0.00,-0.01,28.92
-0.25,0.19,10.03,0.02,0.00,-0.01,28.92
-0.24,0.18,10.01,0.02,0.00,-0.01,28.91
-0.25,0.19,10.02,0.02,0.00,-0.01,28.92
-0.25,0.20,10.01,0.02,0.00,-0.01,28.91
-0.25,0.20,10.00,0.02,0.00,-0.01,28.92
-0.25,0.18,10.01,0.02,0.00,-0.01,28.91
-0.25,0.18,10.01,0.02,-0.00,-0.01,28.91
-0.25,0.19,10.01,0.02,0.00,-0.01,28.91
-0.25,0.18,10.02,0.02,0.00,-0.01,28.91
-0.25,0.19,10.02,0.02,-0.00,-0.01,28.91
-0.24,0.18,10.01,0.02,0.00,-0.01,28.91
-0.24,0.19,10.01,0.02,0.00,-0.01,28.92
-0.25,0.19,10.03,0.02,0.00,-0.01,28.92
-0.25,0.19,10.01,0.02,0.00,-0.01,28.92
-0.25,0.19,10.01,0.02,0.00,-0.01,28.92
-0.25,0.19,10.01,0.02,0.00,-0.01,28.92
-0.24,0.19,10.01,0.02,0.00,-0.01,28.92
-0.24,0.18,10.00,0.02,0.00,-0.01,28.93
-0.24,0.19,10.01,0.02,0.00,-0.01,28.93
-0.25,0.18,10.01,0.02,0.00,-0.01,28.92
-0.25,0.19,10.01,0.02,0.00,-0.01,28.93
-0.25,0.19,10.02,0.02,0.00,-0.01,28.94
-0.25,0.19,10.01,0.02,0.00,-0.01,28.95
-0.24,0.19,10.01,0.02,0.00,-0.01,28.95
-0.25,0.19,10.02,0.02,-0.00,-0.01,28.95
-0.25,0.19,10.00,0.02,0.00,-0.01,28.95
-0.24,0.18,10.02,0.02,0.00,-0.01,28.96
-0.24,0.18,10.04,0.02,-0.00,-0.01,28.97
-0.26,0.19,10.01,0.02,0.00,-0.01,28.96
-0.25,0.20,10.02,0.02,0.00,-0.01,28.97
-0.25,0.20,10.00,0.02,-0.00,-0.01,28.96
-0.25,0.19,10.02,0.02,0.00,-0.01,28.96
-0.26,0.18,10.01,0.02,0.00,-0.01,28.96
-0.24,0.18,10.01,0.02,0.00,-0.01,28.97
-0.25,0.19,10.01,0.02,0.00,-0.01,28.97
-0.25,0.18,10.02,0.02,-0.00,-0.01,28.97
-0.25,0.19,10.02,0.02,0.00,-0.01,28.97
-0.25,0.19,10.01,0.02,0.00,-0.01,28.97
-0.25,0.19,10.04,0.02,0.00,-0.01,28.97
-0.24,0.18,10.02,0.02,0.00,-0.01,28.97
-0.25,0.19,10.00,0.02,0.00,-0.01,28.97
-0.25,0.19,10.00,0.02,0.00,-0.01,28.97
-0.26,0.18,10.02,0.02,0.00,-0.01,28.98
-0.25,0.19,10.02,0.02,0.00,-0.01,28.97
-0.25,0.19,10.02,0.02,0.00,-0.01,28.97
-0.25,0.19,10.02,0.02,0.00,-0.01,28.97
-0.25,0.18,10.01,0.02,0.00,-0.01,28.98
-0.25,0.19,10.02,0.02,0.00,-0.01,28.99
-0.25,0.18,10.02,0.02,0.00,-0.01,28.98
-0.25,0.18,10.01,0.02,-0.00,-0.01,28.98
-0.24,0.20,10.01,0.02,0.00,-0.01,28.97
-0.25,0.18,10.01,0.02,0.00,-0.01,28.98
-0.25,0.19,10.00,0.02,0.00,-0.01,28.98
-0.26,0.19,10.02,0.02,-0.00,-0.01,28.97
-0.24,0.18,10.02,0.02,0.00,-0.01,28.98
-0.25,0.19,10.01,0.02,0.00,-0.01,28.99
-0.25,0.18,10.01,0.02,0.00,-0.01,28.97
-0.25,0.18,10.01,0.02,0.00,-0.01,28.99
-0.25,0.19,10.00,0.02,0.00,-0.01,28.99
-0.24,0.19,10.01,0.02,0.00,-0.01,28.99
-0.24,0.18,10.01,0.02,-0.00,-0.01,28.99
-0.25,0.19,10.01,0.02,0.00,-0.01,28.99
-0.25,0.18,10.01,0.02,0.00,-0.01,28.99
-0.25,0.20,10.02,0.02,0.00,-0.01,29.00
-0.25,0.19,10.01,0.02,0.00,-0.01,28.99
-0.26,0.19,10.01,0.02,0.00,-0.01,29.00
-0.24,0.19,10.02,0.02,0.00,-0.01,29.00
-0.24,0.19,10.01,0.02,0.00,-0.01,29.00
-0.25,0.18,10.01,0.02,0.00,-0.01,29.00
-0.25,0.19,10.02,0.02,0.00,-0.01,29.01
-0.26,0.20,10.02,0.02,0.00,-0.01,29.01
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.00
-0.25,0.19,10.01,0.02,0.00,-0.01,29.01
-0.25,0.18,10.01,0.02,0.00,-0.01,29.02
-0.25,0.17,10.00,0.02,0.00,-0.01,29.01
-0.25,0.18,10.01,0.02,0.00,-0.01,29.00
-0.26,0.20,10.01,0.02,-0.00,-0.01,29.01
-0.25,0.19,10.01,0.02,0.00,-0.01,29.02
-0.24,0.18,10.01,0.02,0.00,-0.01,29.03
-0.25,0.18,10.00,0.02,0.00,-0.01,29.03
-0.25,0.18,10.02,0.02,0.00,-0.01,29.03
-0.25,0.18,10.01,0.02,0.00,-0.01,29.03
-0.25,0.19,10.02,0.02,0.00,-0.01,29.03
-0.25,0.19,10.01,0.02,0.00,-0.01,29.03
-0.25,0.19,10.00,0.02,0.00,-0.01,29.04
-0.25,0.19,10.02,0.02,-0.00,-0.01,29.04
-0.24,0.18,9.99,0.02,-0.00,-0.01,29.04
-0.25,0.18,10.02,0.02,-0.00,-0.01,29.04
-0.24,0.18,10.02,0.02,-0.00,-0.01,29.04
-0.25,0.19,10.01,0.02,0.00,-0.01,29.04
-0.25,0.19,9.99,0.02,0.00,-0.01,29.04
-0.25,0.20,10.00,0.02,0.00,-0.01,29.03
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.05
-0.25,0.19,10.02,0.02,0.00,-0.01,29.05
-0.24,0.19,10.02,0.02,-0.00,-0.01,29.05
-0.25,0.19,10.02,0.02,0.00,-0.01,29.04
-0.24,0.18,10.01,0.02,0.00,-0.01,29.04
-0.25,0.18,9.99,0.02,0.00,-0.01,29.05
-0.24,0.19,10.01,0.02,0.00,-0.01,29.05
-0.25,0.20,9.99,0.02,0.00,-0.01,29.05
-0.25,0.20,10.01,0.02,0.00,-0.01,29.06
-0.25,0.20,10.01,0.02,-0.00,-0.01,29.05
-0.26,0.19,10.02,0.02,0.00,-0.01,29.05
-0.24,0.19,10.01,0.02,0.00,-0.01,29.06
-0.25,0.19,10.01,0.02,0.00,-0.01,29.06
-0.25,0.19,10.01,0.02,0.00,-0.01,29.06
-0.25,0.18,10.01,0.02,0.00,-0.01,29.06
-0.25,0.19,10.01,0.02,0.00,-0.01,29.06
-0.25,0.18,10.01,0.02,0.00,-0.01,29.07
-0.25,0.19,10.03,0.02,-0.00,-0.01,29.08
-0.25,0.17,10.01,0.02,-0.00,-0.01,29.07
-0.25,0.18,10.01,0.02,0.00,-0.01,29.08
-0.25,0.18,10.01,0.02,0.00,-0.01,29.07
-0.25,0.19,10.01,0.02,0.00,-0.01,29.07
-0.25,0.19,10.01,0.02,0.00,-0.01,29.07
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.08
-0.25,0.19,10.01,0.02,0.00,-0.01,29.08
-0.24,0.19,10.00,0.02,-0.00,-0.01,29.07
-0.25,0.19,10.02,0.02,-0.00,-0.01,29.09
-0.25,0.18,9.99,0.02,0.00,-0.01,29.09
-0.25,0.18,10.02,0.02,0.00,-0.01,29.09
-0.26,0.18,10.01,0.02,0.00,-0.01,29.09
-0.25,0.19,10.01,0.02,0.00,-0.01,29.09
-0.25,0.19,10.00,0.02,0.00,-0.01,29.09
-0.25,0.18,10.01,0.02,0.00,-0.01,29.09
-0.25,0.19,10.00,0.02,0.00,-0.01,29.10
-0.25,0.20,10.01,0.02,0.00,-0.01,29.09
-0.24,0.19,10.01,0.02,0.00,-0.01,29.09
-0.26,0.20,10.01,0.02,0.00,-0.01,29.09
-0.25,0.19,10.01,0.02,0.00,-0.01,29.10
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.10
-0.25,0.18,10.01,0.02,0.00,-0.01,29.09
-0.25,0.18,10.01,0.02,0.00,-0.01,29.11
-0.25,0.19,10.02,0.02,-0.00,-0.01,29.10
-0.26,0.18,10.01,0.02,0.00,-0.01,29.09
-0.25,0.18,9.99,0.02,0.00,-0.01,29.09
-0.24,0.19,10.01,0.02,0.00,-0.01,29.09
-0.25,0.19,10.02,0.02,0.00,-0.01,29.10
-0.24,0.18,10.02,0.02,0.00,-0.01,29.11
-0.25,0.20,10.00,0.02,0.00,-0.01,29.11
-0.25,0.18,10.01,0.02,0.00,-0.01,29.12
-0.26,0.19,10.01,0.02,0.00,-0.01,29.10
-0.25,0.19,10.00,0.02,0.00,-0.01,29.11
-0.24,0.19,10.03,0.02,0.00,-0.01,29.12
-0.24,0.18,10.01,0.02,0.00,-0.01,29.12
-0.25,0.18,10.01,0.02,-0.00,-0.01,29.12
-0.25,0.20,10.02,0.02,0.00,-0.01,29.13
-0.25,0.20,10.01,0.02,0.00,-0.01,29.12
-0.25,0.19,10.00,0.02,0.00,-0.01,29.12
-0.24,0.18,10.01,0.02,0.00,-0.01,29.13
-0.25,0.19,10.01,0.02,0.00,-0.01,29.12
-0.25,0.19,10.01,0.02,0.00,-0.01,29.12
-0.26,0.19,10.01,0.02,0.00,-0.01,29.13
-0.25,0.19,10.01,0.02,0.00,-0.01,29.13
-0.25,0.19,10.01,0.02,0.00,-0.01,29.14
-0.25,0.19,10.00,0.02,0.00,-0.01,29.14
-0.26,0.19,10.00,0.02,-0.00,-0.01,29.13
-0.25,0.18,10.00,0.02,-0.00,-0.01,29.13
-0.25,0.18,10.00,0.02,0.00,-0.01,29.14
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.14
-0.25,0.19,10.01,0.02,0.00,-0.01,29.14
-0.26,0.20,10.01,0.02,0.00,-0.01,29.14
-0.26,0.19,10.00,0.02,0.00,-0.01,29.15
-0.25,0.19,10.00,0.02,-0.00,-0.01,29.14
-0.25,0.19,10.01,0.02,0.00,-0.01,29.14
-0.25,0.19,10.00,0.02,0.00,-0.01,29.14
-0.25,0.19,10.01,0.02,0.00,-0.01,29.15
-0.25,0.19,10.00,0.02,0.00,-0.01,29.14
-0.25,0.19,10.00,0.02,0.00,-0.01,29.16
-0.25,0.19,10.01,0.02,0.00,-0.01,29.15
-0.25,0.19,10.00,0.02,0.00,-0.01,29.16
-0.24,0.18,10.00,0.02,0.00,-0.01,29.15
-0.25,0.19,10.01,0.02,0.00,-0.01,29.15
-0.25,0.18,10.01,0.02,0.00,-0.01,29.14
-0.25,0.18,10.00,0.02,0.00,-0.01,29.14
-0.24,0.18,10.00,0.02,0.00,-0.01,29.15
-0.25,0.18,10.03,0.02,0.00,-0.01,29.16
-0.25,0.19,10.01,0.02,0.00,-0.01,29.16
-0.25,0.19,10.01,0.02,0.00,-0.01,29.14
-0.25,0.19,10.02,0.02,0.00,-0.01,29.15
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.16
-0.26,0.19,9.99,0.02,0.00,-0.01,29.16
-0.25,0.19,9.99,0.02,-0.00,-0.01,29.15
-0.24,0.19,10.00,0.02,0.00,-0.01,29.16
-0.25,0.19,10.01,0.02,0.00,-0.01,29.15
-0.25,0.19,10.00,0.02,0.00,-0.01,29.16
-0.25,0.18,9.99,0.02,0.00,-0.01,29.17
-0.24,0.19,10.01,0.02,0.00,-0.01,29.16
-0.25,0.19,10.01,0.02,0.00,-0.01,29.15
-0.26,0.19,10.02,0.02,0.00,-0.01,29.17
-0.25,0.18,10.01,0.02,0.00,-0.01,29.17
-0.25,0.19,10.02,0.02,0.00,-0.01,29.17
-0.25,0.18,10.01,0.02,-0.00,-0.01,29.17
-0.24,0.19,10.00,0.02,0.00,-0.01,29.17
-0.25,0.19,10.00,0.02,-0.00,-0.01,29.18
-0.26,0.19,10.01,0.02,-0.00,-0.01,29.17
-0.25,0.18,10.00,0.02,0.00,-0.01,29.17
-0.25,0.18,10.00,0.02,0.00,-0.01,29.17
-0.26,0.18,10.00,0.02,0.00,-0.01,29.16
-0.25,0.19,10.00,0.02,0.00,-0.01,29.17
-0.26,0.20,10.02,0.02,0.00,-0.01,29.17
-0.25,0.18,10.01,0.02,0.00,-0.01,29.17
-0.25,0.18,10.01,0.02,0.00,-0.01,29.17
-0.25,0.20,10.00,0.02,0.00,-0.01,29.17
-0.25,0.19,10.00,0.02,-0.00,-0.01,29.18
-0.25,0.18,10.01,0.02,0.00,-0.01,29.18
-0.25,0.19,10.00,0.02,0.00,-0.01,29.19
-0.25,0.19,9.99,0.02,0.00,-0.01,29.17
-0.26,0.18,10.02,0.02,0.00,-0.01,29.18
-0.25,0.19,10.02,0.02,0.00,-0.01,29.19
-0.25,0.19,10.00,0.02,0.00,-0.01,29.18
-0.25,0.19,10.02,0.02,0.00,-0.01,29.19
-0.25,0.19,10.01,0.02,0.00,-0.01,29.18
-0.25,0.19,10.01,0.02,0.00,-0.01,29.19
-0.25,0.19,10.01,0.02,0.00,-0.01,29.18
-0.25,0.19,9.99,0.02,0.00,-0.01,29.19
-0.25,0.19,10.01,0.02,0.00,-0.01,29.19
-0.25,0.19,10.01,0.02,0.00,-0.01,29.20
-0.26,0.19,10.00,0.02,-0.00,-0.01,29.19
-0.24,0.19,10.00,0.02,0.00,-0.01,29.20
-0.25,0.20,10.01,0.02,0.00,-0.01,29.21
-0.24,0.19,9.99,0.02,0.00,-0.01,29.20
-0.25,0.19,10.01,0.02,0.00,-0.01,29.21
-0.25,0.19,10.02,0.02,-0.00,-0.01,29.21
-0.25,0.19,10.00,0.02,0.00,-0.01,29.20
-0.25,0.19,10.01,0.02,0.00,-0.01,29.19
-0.25,0.20,10.00,0.02,-0.00,-0.01,29.21
-0.24,0.19,10.01,0.02,0.00,-0.01,29.20
-0.26,0.19,10.01,0.02,0.00,-0.01,29.21
-0.24,0.19,10.00,0.02,0.00,-0.01,29.20
-0.24,0.18,10.01,0.02,-0.00,-0.01,29.21
-0.24,0.19,10.00,0.02,-0.00,-0.01,29.22
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.21
-0.25,0.19,10.01,0.02,0.00,-0.01,29.22
-0.26,0.19,10.00,0.02,0.00,-0.01,29.22
-0.25,0.18,10.01,0.02,-0.00,-0.01,29.22
-0.25,0.19,10.00,0.02,0.00,-0.01,29.20
-0.25,0.19,10.01,0.02,0.00,-0.01,29.22
-0.25,0.19,9.99,0.02,0.00,-0.01,29.21
-0.24,0.19,10.00,0.02,-0.00,-0.01,29.21
-0.24,0.19,10.00,0.02,0.00,-0.01,29.22
-0.25,0.19,10.03,0.02,0.00,-0.01,29.21
-0.25,0.19,10.00,0.02,0.00,-0.01,29.22
-0.23,0.19,10.00,0.02,0.00,-0.01,29.22
-0.25,0.18,10.01,0.02,0.00,-0.01,29.22
-0.25,0.19,10.02,0.02,0.00,-0.01,29.22
-0.24,0.19,9.99,0.02,-0.00,-0.01,29.22
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.22
-0.26,0.18,10.01,0.02,0.00,-0.01,29.22
-0.25,0.19,10.01,0.02,0.00,-0.01,29.22
-0.25,0.19,10.00,0.02,0.00,-0.01,29.23
-0.25,0.20,10.02,0.02,0.00,-0.01,29.22
-0.24,0.18,10.01,0.02,0.00,-0.01,29.23
-0.24,0.19,10.00,0.02,0.00,-0.01,29.22
-0.25,0.19,10.00,0.02,0.00,-0.01,29.22
-0.25,0.20,9.99,0.02,0.00,-0.01,29.23
-0.23,0.19,10.00,0.02,0.00,-0.01,29.22
-0.25,0.19,10.01,0.02,0.00,-0.01,29.22
-0.24,0.19,10.01,0.02,0.00,-0.01,29.24
-0.25,0.19,10.01,0.02,0.00,-0.01,29.24
-0.25,0.20,9.99,0.02,0.00,-0.01,29.22
-0.25,0.19,10.01,0.02,0.00,-0.01,29.23
-0.26,0.18,10.00,0.02,0.00,-0.01,29.23
-0.25,0.20,9.99,0.02,-0.00,-0.01,29.23
-0.25,0.19,10.00,0.02,0.00,-0.01,29.23
-0.24,0.19,10.00,0.02,0.00,-0.01,29.23
-0.25,0.19,10.01,0.02,0.00,-0.01,29.23
-0.25,0.19,10.00,0.02,0.00,-0.01,29.23
-0.25,0.18,10.01,0.02,-0.00,-0.01,29.24
-0.26,0.20,10.00,0.02,0.00,-0.01,29.24
-0.25,0.19,10.01,0.02,0.00,-0.01,29.25
-0.25,0.19,10.00,0.02,-0.00,-0.01,29.25
-0.25,0.18,10.02,0.02,0.00,-0.01,29.25
-0.25,0.18,9.99,0.02,0.00,-0.01,29.24
-0.25,0.18,10.01,0.02,-0.00,-0.01,29.25
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.25
-0.25,0.18,9.99,0.02,0.00,-0.01,29.25
-0.25,0.19,10.02,0.02,0.00,-0.01,29.25
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.24
-0.25,0.18,10.02,0.02,0.00,-0.01,29.25
-0.25,0.18,10.01,0.02,0.00,-0.01,29.25
-0.24,0.18,10.01,0.02,0.00,-0.01,29.25
-0.24,0.19,10.00,0.02,0.00,-0.01,29.25
-0.25,0.19,10.00,0.02,0.00,-0.01,29.26
-0.24,0.19,10.01,0.02,0.00,-0.01,29.25
-0.25,0.19,10.01,0.02,0.00,-0.01,29.24
-0.24,0.18,9.99,0.02,0.00,-0.01,29.25
-0.25,0.19,10.00,0.02,0.00,-0.01,29.25
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.26
-0.25,0.19,10.01,0.02,0.00,-0.01,29.25
-0.24,0.18,10.00,0.02,-0.00,-0.01,29.24
-0.24,0.18,10.00,0.02,-0.00,-0.01,29.26
-0.25,0.18,10.01,0.02,0.00,-0.01,29.26
-0.24,0.19,10.00,0.02,-0.00,-0.01,29.26
-0.26,0.19,10.00,0.02,-0.00,-0.01,29.26
-0.25,0.19,10.00,0.02,0.00,-0.01,29.26
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.25
-0.24,0.19,10.00,0.02,0.00,-0.01,29.26
-0.26,0.19,10.00,0.02,0.00,-0.01,29.27
-0.24,0.19,10.01,0.02,0.00,-0.01,29.27
-0.25,0.19,9.99,0.02,0.00,-0.01,29.28
-0.25,0.18,10.01,0.02,0.00,-0.01,29.27
-0.25,0.20,9.98,0.02,0.00,-0.01,29.28
-0.25,0.18,10.00,0.02,-0.00,-0.01,29.27
-0.25,0.19,10.01,0.02,0.00,-0.01,29.27
-0.25,0.19,10.00,0.02,0.00,-0.01,29.28
-0.25,0.19,10.01,0.02,0.00,-0.01,29.28
-0.25,0.18,10.01,0.02,0.00,-0.01,29.28
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.27
-0.26,0.19,10.01,0.02,0.00,-0.01,29.27
-0.25,0.20,9.99,0.02,0.00,-0.01,29.27
-0.25,0.19,10.01,0.02,0.00,-0.01,29.28
-0.25,0.19,10.01,0.02,0.00,-0.01,29.29
-0.26,0.19,10.00,0.02,0.00,-0.01,29.28
-0.24,0.18,9.99,0.02,0.00,-0.01,29.28
-0.24,0.19,10.01,0.02,0.00,-0.01,29.27
-0.25,0.18,10.00,0.02,0.00,-0.01,29.28
-0.25,0.19,10.01,0.02,-0.00,-0.01,29.28
-0.26,0.19,9.99,0.02,0.00,-0.01,29.27
-0.25,0.18,10.01,0.02,0.00,-0.01,29.29
-0.25,0.19,10.02,0.02,0.00,-0.01,29.29
-0.25,0.18,10.00,0.02,0.00,-0.01,29.30
-0.26,0.18,9.99,0.02,0.00,-0.01,29.30
-0.25,0.19,10.02,0.02,0.00,-0.01,29.29
-0.25,0.19,10.00,0.02,-0.00,-0.01,29.29
-0.26,0.18,10.01,0.02,-0.00,-0.01,29.29
-0.25,0.19,10.02,0.02,0.00,-0.01,29.29
-0.25,0.19,10.02,0.02,0.00,-0.01,29.28
-0.26,0.18,10.01,0.02,-0.00,-0.01,29.30
-0.25,0.20,9.99,0.02,0.00,-0.01,29.31
-0.25,0.19,10.01,0.02,0.00,-0.01,29.30
-0.25,0.18,10.01,0.02,0.00,-0.01,29.30
-0.25,0.19,10.01,0.02,0.00,-0.01,29.30
-0.25,0.19,10.02,0.02,0.00,-0.01,29.30
-0.25,0.18,10.01,0.02,0.00,-0.01,29.30
-0.25,0.18,9.99,0.02,-0.00,-0.01,29.31
-0.24,0.17,10.00,0.02,0.00,-0.01,29.31
-0.26,0.19,10.00,0.02,-0.00,-0.01,29.31
-0.26,0.19,10.00,0.02,0.00,-0.01,29.30
-0.25,0.20,10.00,0.02,-0.00,-0.01,29.31
-0.25,0.19,10.00,0.02,0.00,-0.01,29.32
-0.24,0.19,10.00,0.02,0.00,-0.01,29.31
-0.25,0.19,10.00,0.02,0.00,-0.01,29.31
-0.26,0.18,10.01,0.02,-0.00,-0.01,29.31
-0.25,0.19,9.99,0.02,0.00,-0.01,29.32
-0.24,0.19,10.01,0.02,0.00,-0.01,29.32
-0.24,0.18,9.99,0.02,0.00,-0.01,29.31
-0.26,0.19,9.99,0.02,0.00,-0.01,29.31
-0.25,0.19,10.00,0.02,0.00,-0.01,29.31
-0.25,0.18,10.01,0.02,0.00,-0.01,29.32
-0.25,0.18,9.99,0.02,0.00,-0.01,29.34
-0.24,0.19,10.01,0.02,-0.00,-0.01,29.33
